bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Treponema pallidum Measurement,C184647,Treponema pallidum Measurement (C184647),C154812,Laboratory Tests;Microbiology Tests;Serology Tests;Gram Negative Bacteria Measurements,TPA,Ordinal,The determination of the amount of Treponema pallidum in a biological sample.,2,Microbiology Test (C49188); Gram Negative Bacteria Measurement (C154812); Treponema pallidum Measurement (C184647),4
Trial Screen Failure,C49628,Trial Screen Failure (C49628),,Subject Disposition;Protocol Disposition Events,Screen Failure;Failure to Meet Inclusion/Exclusion Criteria,Nominal,The failure of a potential subject of meeting one or more criteria required for participation in a trial.,0,Trial Screen Failure (C49628),5
Trial Site Terminated by Sponsor,C106576,Trial Site Terminated by Sponsor (C106576),,Subject Disposition;Protocol Disposition Events,Site Terminated By Sponsor,Nominal,An indication that a clinical study was stopped at a particular site by its sponsor.,0,Trial Site Terminated by Sponsor (C106576),5
Triglyceride Measurement,C64812,Triglyceride Measurement (C64812),C74949,Laboratory Tests;Chemistry Tests;Lipid Measurements,TRIG;Triglycerides,Quantitative;Ordinal,A quantitative measurement of the amount of triglyceride present in a sample.,2,Chemistry Test (C49237); Lipid Measurement (C74949); Triglyceride Measurement (C64812),4
Triiodothyronine Measurement,C74747,Triiodothyronine Measurement (C74747),C74742,Laboratory Tests;Chemistry Tests;Endocrine Tests;Hormone Measurements,T3;Total T3,Quantitative,The determination of the amount of free and bound triiodothyronine present in a sample.,1,Hormone Measurement (C74742); Triiodothyronine Measurement (C74747),4
Triiodothyronine Uptake Measurement,C74748,Triiodothyronine Uptake Measurement (C74748),C74747,Laboratory Tests;Chemistry Tests;Endocrine Tests;Hormone Measurements,T3UP;T3U;Triiodothyronine Resin Uptake,Quantitative,The determination of the binding of triiodothyonine to thyroxine binding globulin protein in a sample.,2,Hormone Measurement (C74742); Triiodothyronine Measurement (C74747); Triiodothyronine Uptake Measurement (C74748),4
Triple-Negative Breast Cancer Finding,C71428,Triple-Negative Breast Cancer Finding (C71428),C94299,Oncology Standards;Breast Cancer TAUG;Receptor Status,ER-Negative PR-Negative ERBB2-Negative;ER-negative PR-negative HER2/neu-negative;ER/PR/HER2 Negative;ESR1/PGR/ERBB2 Negative Finding;TNBC;Triple Negative Breast Cancer Result,Ordinal,Triple-negative breast cancer finding is a negative test result that occurs when the cells in the tumor of a breast cancer patient lack the receptors for both estrogen and progesterone and the human epidermal growth factor receptor 2.,1,Receptor Status (C94299); Triple-Negative Breast Cancer Finding (C71428),7
Tumor Fragmentation,C96642,Tumor Fragmentation (C96642),C82547,Oncology Standards;Tumor/Lesion Identification;TU,TUSPLIT;Tumor Split,Nominal,A finding indicating that a tumor mass has been divided into two or more tumors.,1,Abnormal Finding (C82547); Tumor Fragmentation (C96642),10
Tumor Identification,C94523,Tumor Identification (C94523),C94189,Oncology Standards;Tumor/Lesion Identification;TU,TUMIDENT,Nominal,A diagnostic procedure to localize and characterize a tumor.,1,Lesion Identification (C94189); Tumor Identification (C94523),10
Tumor Mutation Burden Assessment,C181335,Tumor Mutation Burden Assessment (C181335),C18302,Genomics Findings;Genetic Variation Analysis,TMB;Tumor Mutational Burden;Tumor Mutation Burden,Quantitative;Nominal,"A quantitative or qualitative assessment of the number of genomic alterations found in genetic material from tumor cells, when compared to a reference sequence.",1,Genetic Variation Analysis (C18302); Tumor Mutation Burden Assessment (C181335),10
Tumor Size Measurement,C106303,Tumor Size Measurement (C106303),,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,,Quantitative,The measurement of the size of a tumor mass either clinically or in a surgically resected specimen.,0,Tumor Size Measurement (C106303),8
Tumor Status,C96643,Tumor Status (C96643),C171082,Oncology Standards;Tumor/Lesion Results;TR,TUMSTATE;Tumor State,Nominal,The condition or state of the tumor at a particular time.,1,Medical Status (C171082); Tumor Status (C96643),9
Type,C25284,Type (C25284),,Type,,,Something distinguishable as an identifiable class based on common qualities.,0,Type (C25284),0
Ulcer Indicator,C154881,Ulcer Indicator (C154881),C119241,Reproductive Findings;Clinical Findings Indicator;Indicator,ULCERIND;Ulceration Indicator,Ordinal,An indication as to whether an ulcer is present.,1,Symptom Indicator (C119241); Ulcer Indicator (C154881),4
Ultrasound Imaging,C17230,Ultrasound Imaging (C17230),C17369,Diagnostic Imaging;Medical Imaging;Diagnostic Procedures;Procedures;Breast Cancer TAUG,Ultrasonography;2-Dimensional Ultrasound Imaging;Ultrasound;Ultrasound Test;US,Nominal,The use of high-frequency sound waves to generate images of the body.,1,Imaging Procedure (C17369); Ultrasound Imaging (C17230),11
Unblinding,C142742,Unblinding (C142742),,Subject Disposition;Disposition Events;Other Events;Blinding,Unblinded;Unmasking,Nominal,The process by which identifying information for a patient or group of outcomes from a clinical trial is revealed to the subject and/or investigators conducting the clinical study.,0,Unblinding (C142742),5
Unsolicited Adverse Event,C179176,Unsolicited Adverse Event (C179176),C41331,Events;Reported Events;Adverse Events,Adverse Event,Nominal,"An adverse event that is voluntarily reported by a healthcare professional, consumer, or patient outside of an organized data collection system.",1,Adverse Event (C41331); Unsolicited Adverse Event (C179176),25
Urate Measurement,C64814,Urate Measurement (C64814),C49237,Laboratory Tests;Chemistry Tests,Urate;Uric Acid,Quantitative;Ordinal,A quantitative measurement of the amount of urate present in a sample.,1,Chemistry Test (C49237); Urate Measurement (C64814),4
Urea Nitrogen Measurement,C125949,Urea Nitrogen Measurement (C125949),C49237,Laboratory Tests;Chemistry Tests;Renal Function Tests,Urea Nitrogen,Quantitative,The determination of the amount of urea nitrogen present in a sample.,1,Chemistry Test (C49237); Urea Nitrogen Measurement (C125949),4
Urinalysis,C17241,Urinalysis (C17241),C49237,Laboratory Tests,Urine Test;UA,,"Laboratory analysis of urine, commonly used to aid in the diagnosis of disease or to detect the presence of a specific substance. It involves examination of the urine by physical or chemical means as well as microscopic examination that helps to screen for urinary tract infections, renal disease, and diseases of other organs, that result in abnormal metabolites (break-down products) appearing in the urine.",1,Chemistry Test (C49237); Urinalysis (C17241),0
Urinary System Examination,C198401,Urinary System Examination (C198401),C25305,Medical Examination;Urinary System Findings,UREXAM;Urinary System Examination,Narrative,"An observation, assessment or examination of the urinary system.",1,Medical Examination (C25305); Urinary System Examination (C198401),5
Urine Dipstick Test,C147905,Urine Dipstick Test (C147905),C17241,Laboratory Tests,Urine Test Strip,,Use of a test strip designed to detect one or more specific substances in urine. Results are indicated by a color change and may be qualitative or semi-quantitative.,2,Chemistry Test (C49237); Urinalysis (C17241); Urine Dipstick Test (C147905),0
Urine Glucose Test Strip Measurement (Retired),NEW_1,Urine Glucose Test Strip Measurement (Retired) (NEW_1),C147905,Laboratory Tests,Urine Glucose Dipstick,Ordinal,An ordinal measurement of glucose present in a sample (retired),3,Chemistry Test (C49237); Urinalysis (C17241); Urine Dipstick Test (C147905); Urine Glucose Test Strip Measurement (Retired) (NEW_1),4
Urobilinogen Measurement,C64816,Urobilinogen Measurement (C64816),C49237,Laboratory Tests;Chemistry Tests,Urobilinogen;UROBIL,Quantitative;Ordinal,A quantitative measurement of the amount of urobilinogen present in a sample.,1,Chemistry Test (C49237); Urobilinogen Measurement (C64816),4
Vaginal Bleeding and/or Spotting Frequency Description,C176359,Vaginal Bleeding and/or Spotting Frequency Description (C176359),,Reproductive Findings,VBSFRQD;Vaginal Bleeding/Spotting Freq Desc;Vaginal Bleeding/Spotting Frequency Description,Narrative,A description of the frequency at which vaginal bleeding and/or spotting has occurred.,0,Vaginal Bleeding and/or Spotting Frequency Description (C176359),2
Variable Number Tandem Repeats Assessment,C189440,Variable Number Tandem Repeats Assessment (C189440),C18302,Genomic Findings;Genetic Variation Analysis,VNTR;Tandem Repeat Variation;Variable Nucleotide Tandem Repeats;Variable Number Tandem Repeats,Quantitative;Nominal,"An assessment of the variations in the number of tandem repeat nucleotide sequences, which are end-to-end adjacent copies of a short (2 to 60 nucleotides) DNA sequence.",1,Genetic Variation Analysis (C18302); Variable Number Tandem Repeats Assessment (C189440),17
Variant Profile Assessment,C189441,Variant Profile Assessment (C189441),C18302,Genomic Findings;Genetic Variation Analysis,VARPROF;Variant Profile,Nominal,An assessment of the unique pattern of sequence variation of one or more loci associated with a normal or abnormal biological process.,1,Genetic Variation Analysis (C18302); Variant Profile Assessment (C189441),10
Ventricular Arrhythmia ECG Assessment,C111330,Ventricular Arrhythmia ECG Assessment (C111330),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,VTARRY;Ventricular Arrhythmias,Nominal,An electrocardiographic assessment of the atypical cardiac rhythms originating in the ventricle.,1,Electrocardiogram Test (C83146); Ventricular Arrhythmia ECG Assessment (C111330),7
Ventricular Tachyarrhythmia ECG Assessment,C111331,Ventricular Tachyarrhythmia ECG Assessment (C111331),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,VTTARRY;Ventricular Tachyarrhythmias,Nominal,An electrocardiographic assessment of the abnormally fast cardiac rhythms originating within the ventricles.,1,Electrocardiogram Test (C83146); Ventricular Tachyarrhythmia ECG Assessment (C111331),7
Very Low Density Lipoprotein Cholesterol Measurement,C105589,Very Low Density Lipoprotein Cholesterol Measurement (C105589),C74949,Laboratory Tests;Chemistry Tests;Lipid Measurements,VLDL;VLDL Cholesterol,Quantitative,The determination of the amount of very low-density lipoprotein cholesterol present in a sample.,2,Chemistry Test (C49237); Lipid Measurement (C74949); Very Low Density Lipoprotein Cholesterol Measurement (C105589),4
Vital Signs Measurement,C49672,Vital Signs Measurement (C49672),,Vital Signs,Vital Signs;VS,,"The act of assessing an individual's current temperature, heart rate, respiratory rate, pulse oxygenation, and blood pressure.",0,Vital Signs Measurement (C49672),0
Vitamin B12 Measurement,C64817,Vitamin B12 Measurement (C64817),C74803,Laboratory Tests;Chemistry Tests;Vitamin Measurements,Cobalamin;Vitamin B12;VITB12,Quantitative;Ordinal,A quantitative measurement of the amount of vitamin B12 present in a sample.,2,Chemistry Test (C49237); Vitamin Measurement (C74803); Vitamin B12 Measurement (C64817),4
Vitamin Measurement,C74803,Vitamin Measurement (C74803),C49237,Laboratory Tests;Chemistry Tests,,,The determination of the type and amount of vitamins in a sample.,1,Chemistry Test (C49237); Vitamin Measurement (C74803),0
Waist Circumference,C100948,Waist Circumference (C100948),,Vital Signs,WSTCIR,Quantitative,"A circumferential measurement of the waist, which may be classified as the area immediately below the lowest rib, at the narrowest part of the torso, midpoint between the lowest rib and the iliac crest, or immediately above the iliac crest.",0,Waist Circumference (C100948),4
Weight,C25208,Weight (C25208),,Vital Signs,,Quantitative,The vertical force exerted by a mass as a result of gravity.,0,Weight (C25208),0
Wheal Diameter Interpretation,C130186,Wheal Diameter Interpretation (C130186),C125009,Clinical Interpretation;Skin Response,WHLINT,Nominal,"A further, qualitative assessment based on the diameter of a wheal on the skin.",1,Clinical Interpretation (C125009); Wheal Diameter Interpretation (C130186),6
Wheal Longest Diameter,C112427,Wheal Longest Diameter (C112427),C96684,Longest Diameter;Skin Response,WHLLDIAM,Quantitative,"The longest diameter of the flat, circular, slightly raised area that forms around the site of an antigenic challenge to the skin.",2,Diameter (C25285); Longest Diameter (C96684); Wheal Longest Diameter (C112427),7
Wheal Mean Diameter,C112428,Wheal Mean Diameter (C112428),C120716,Mean Diameter;Skin Response,WHLMDIAM,Quantitative,"The mean diameter of the flat, circular, slightly raised area that forms around the site of an antigenic challenge to the skin.",1,Mean Diameter (C120716); Wheal Mean Diameter (C112428),7
Wheal Size,C112429,Wheal Size (C112429),C15260,Diagnostic Procedure;Skin Response,WHEALSZ,Ordinal,"The size of the flat, circular, slightly raised area that forms around the site of an antigenic challenge to the skin.",1,Immunodiagnostic Procedure (C15260); Wheal Size (C112429),6
