package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSTESTCD,,N,C101805,AIMS01TC,,,C102041,AIMS0108,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSTEST,,N,C101806,AIMS01TN,,,C102041,AIMS01-Severity of Abnormal Movements,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSSCAT,C25692,N,,,,,,GLOBAL JUDGMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSORRES,C91106,N,C182465,AIMS0108T09OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSSTRESC,C46126,N,C182503,AIMS0108T09STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSSTRESN,C46126,N,C182503,AIMS0108T09STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102041,3-2,,RS,RS.RSTESTCD,AIMS0108,AIMS01-Severity of Abnormal Movements,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSTESTCD,,N,C101805,AIMS01TC,,,C102042,AIMS0109,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSTEST,,N,C101806,AIMS01TN,,,C102042,AIMS01-Incapacitation due Abn Movements,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSSCAT,C25692,N,,,,,,GLOBAL JUDGMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSORRES,C91106,N,C182465,AIMS0108T09OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSSTRESC,C46126,N,C182503,AIMS0108T09STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSSTRESN,C46126,N,C182503,AIMS0108T09STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102042,3-2,,RS,RS.RSTESTCD,AIMS0109,AIMS01-Incapacitation due Abn Movements,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSTESTCD,,N,C101805,AIMS01TC,,,C102043,AIMS0110,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSTEST,,N,C101806,AIMS01TN,,,C102043,AIMS01-Patient Awareness Abn Movements,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSSCAT,C25692,N,,,,,,GLOBAL JUDGMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSORRES,C91106,N,C182466,AIMS0110OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSSTRESC,C46126,N,C182504,AIMS0110STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSSTRESN,C46126,N,C182504,AIMS0110STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102043,3-2,,RS,RS.RSTESTCD,AIMS0110,AIMS01-Patient Awareness Abn Movements,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSTESTCD,,N,C101805,AIMS01TC,,,C102044,AIMS0111,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSTEST,,N,C101806,AIMS01TN,,,C102044,AIMS01-Current Problems Teeth/Dentures,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSSCAT,C25692,N,,,,,,DENTAL STATUS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSORRES,C91106,N,C182467,AIMS0111T12OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSSTRESC,C46126,N,C182505,AIMS0111T12STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSSTRESN,C46126,N,C182505,AIMS0111T12STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102044,3-2,,RS,RS.RSTESTCD,AIMS0111,AIMS01-Current Problems Teeth/Dentures,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSTESTCD,,N,C101805,AIMS01TC,,,C102045,AIMS0112,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSTEST,,N,C101806,AIMS01TN,,,C102045,AIMS01-Patient Usually Wear Dentures,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSSCAT,C25692,N,,,,,,DENTAL STATUS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSORRES,C91106,N,C182467,AIMS0111T12OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSSTRESC,C46126,N,C182505,AIMS0111T12STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSSTRESN,C46126,N,C182505,AIMS0111T12STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102045,3-2,,RS,RS.RSTESTCD,AIMS0112,AIMS01-Patient Usually Wear Dentures,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSTESTCD,,N,C120985,APCH1TC,,,C121096,APCH101,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSTEST,,N,C120984,APCH1TN,,,C121096,APCH1-Temperature - Rectal,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSORRES,C91106,N,C182484,APCH101OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSORRESU,C44278,N,C71620,UNIT,,,C42559,C,Qualifier,RSORRESU,is the unit for the value in,IS_UNIT_FOR,RSORRES,,,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSSTRESC,C46126,N,C182522,APCH101STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSSTRESN,C46126,N,C182522,APCH101STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSLOC,C13717,N,C74456,LOC,,,C12390,RECTUM,Qualifier,RSLOC,specifies the anatomical location of the performance of the test in,SPECIFIES,RSTESTCD,,,,,N,N,,,,
2025-07-01,C121096,3-2,,RS,RS.RSTESTCD,APCH101,APCH1-Temperature - Rectal,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSTESTCD,,N,C120985,APCH1TC,,,C121097,APCH102,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSTEST,,N,C120984,APCH1TN,,,C121097,APCH1-Mean Arterial Pressure,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSORRES,C91106,N,C182485,APCH102OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSORRESU,C44278,N,C71620,UNIT,,,C49670,mmHg,Qualifier,RSORRESU,is the unit for the value in,IS_UNIT_FOR,RSORRES,,,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSSTRESC,C46126,N,C182523,APCH102STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSSTRESN,C46126,N,C182523,APCH102STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121097,3-2,,RS,RS.RSTESTCD,APCH102,APCH1-Mean Arterial Pressure,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSTESTCD,,N,C120985,APCH1TC,,,C121098,APCH103,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSTEST,,N,C120984,APCH1TN,,,C121098,APCH1-Heart Rate,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSORRES,C91106,N,C182486,APCH103OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSORRESU,C44278,N,C71620,UNIT,,,C49673,beats/min,Qualifier,RSORRESU,is the unit for the value in,IS_UNIT_FOR,RSORRES,,,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSSTRESC,C46126,N,C182524,APCH103STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSSTRESN,C46126,N,C182524,APCH103STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121098,3-2,,RS,RS.RSTESTCD,APCH103,APCH1-Heart Rate,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSTESTCD,,N,C120985,APCH1TC,,,C121099,APCH104,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSTEST,,N,C120984,APCH1TN,,,C121099,APCH1-Respiratory Rate,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSORRES,C91106,N,C182487,APCH104OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSORRESU,C44278,N,C71620,UNIT,,,C49674,breaths/min,Qualifier,RSORRESU,is the unit for the value in,IS_UNIT_FOR,RSORRES,,,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSSTRESC,C46126,N,C182525,APCH104STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSSTRESN,C46126,N,C182525,APCH104STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121099,3-2,,RS,RS.RSTESTCD,APCH104,APCH1-Respiratory Rate,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSTESTCD,,N,C120985,APCH1TC,,,C121100,APCH105A,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSTEST,,N,C120984,APCH1TN,,,C121100,APCH1-Oxygenation: A-aDO2,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSORRES,C91106,N,C182488,APCH105AOR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSORRESU,C44278,N,C71620,UNIT,,,C49670,mmHg,Qualifier,RSORRESU,is the unit for the value in,IS_UNIT_FOR,RSORRES,,,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSSTRESC,C46126,N,C182526,APCH105ASTR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSSTRESN,C46126,N,C182526,APCH105ASTR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121100,3-2,,RS,RS.RSTESTCD,APCH105A,APCH1-Oxygenation: A-aDO2,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSTESTCD,,N,C120985,APCH1TC,,,C121101,APCH105B,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSTEST,,N,C120984,APCH1TN,,,C121101,APCH1-Oxygenation: PaO2,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSORRES,C91106,N,C182489,APCH105BOR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSORRESU,C44278,N,C71620,UNIT,,,C49670,mmHg,Qualifier,RSORRESU,is the unit for the value in,IS_UNIT_FOR,RSORRES,,,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSSTRESC,C46126,N,C182527,APCH105BSTR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSSTRESN,C46126,N,C182527,APCH105BSTR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121101,3-2,,RS,RS.RSTESTCD,APCH105B,APCH1-Oxygenation: PaO2,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSTESTCD,,N,C120985,APCH1TC,,,C121102,APCH106A,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSTEST,,N,C120984,APCH1TN,,,C121102,APCH1-Arterial pH,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSCAT,C25372,N,C118971,CCCAT,,,C121005,APACHE II,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSORRES,C91106,N,C182490,APCH106AOR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSSTRESC,C46126,N,C182528,APCH106ASTR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSSTRESN,C46126,N,C182528,APCH106ASTR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C121102,3-2,,RS,RS.RSTESTCD,APCH106A,APCH1-Arterial pH,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
